5.196886444091797230e-01
7.795329666137694735e-01
1.039377288818359446e+00
1.299221611022949308e+00
1.559065933227538947e+00
1.818910255432129031e+00
2.078754577636718892e+00
2.338598899841308310e+00
2.598443222045898615e+00
2.858287544250488477e+00
3.118131866455077894e+00
