5.196883392333984109e-01
7.795325088500976163e-01
1.039376678466796822e+00
1.299220848083496138e+00
1.559065017700195233e+00
1.818909187316894771e+00
2.078753356933593643e+00
2.338597526550292738e+00
2.598441696166992276e+00
2.858285865783691371e+00
3.118130035400390465e+00
