9.181076812744141113e-01
1.377161521911621112e+00
1.836215362548828223e+00
2.295269203186035334e+00
2.754323043823242223e+00
3.213376884460449556e+00
3.672430725097656445e+00
4.131484565734862890e+00
4.590538406372070668e+00
5.049592247009277557e+00
5.508646087646484446e+00
