7.281001308001577854e-04
1.084099756553769112e-03
3.031098982319235802e-03
9.169954061508178711e-02
5.016857385635375977e-01
6.198273897171020508e-01
7.195160984992980957e-01
7.882665991783142090e-01
8.373039960861206055e-01
8.729956746101379395e-01
8.994228839874267578e-01
