8.153006201609969139e-04
1.865396043285727501e-03
5.879032984375953674e-02
3.991124927997589111e-01
5.187320709228515625e-01
6.126078367233276367e-01
6.817479729652404785e-01
7.347652316093444824e-01
7.755157351493835449e-01
8.079866170883178711e-01
8.340256810188293457e-01
