6.473792789570831374e-02,6.018716023820092076e-02,-1.235851648506702816e-03,3.645543995266509185e-02,9.075135999997430147e-02,1.054571765726541877e-01,6.962002758892360532e-02,-1.199188200899925505e-02,-6.056519206534272115e-02,1.255500337832615720e-01,-4.966233323806523714e-02,-4.187571643905485530e-02,5.942578374653617601e-02,6.904121732139723022e-02
5.993555709794207154e-01,5.458465186961469762e-01,4.579218583381727825e-01,3.991708921357473017e-01,5.377417525718408697e-01,3.312757841441804629e-01,2.554708455276943901e-01,3.744307862954765476e-01,2.945157653147401078e-01,3.014019022520297852e-01,2.853476011138500468e-01,2.637823277016893009e-01,2.174405052818406681e-01,1.588831683543623363e-01
1.799399439975146731e+00,1.596521717414867148e+00,1.440181553425856631e+00,1.377907485104445939e+00,1.305871751102560818e+00,1.253264321958824645e+00,1.201074672947477495e+00,1.172386326462326878e+00,9.348876424884466907e-01,8.268043821672788063e-01,8.890942362887122030e-01,8.903246389511898506e-01,6.737239208999268314e-01,6.136236044768428322e-01
3.523539474398573734e+00,3.268862493344237841e+00,3.099959192750156856e+00,2.819866787727087765e+00,2.688526789927003779e+00,2.513249082462876149e+00,2.412863420744171261e+00,2.191431151811817912e+00,2.062902378106856727e+00,1.835535857214987132e+00,1.806947722747209717e+00,1.601623521307271591e+00,1.532047853465257070e+00,1.357054117714850960e+00
5.725612636552090962e+00,5.320120702550578784e+00,5.014962472469896682e+00,4.647894124334039923e+00,4.473787263995088637e+00,4.082253967447369014e+00,3.766621759855559581e+00,3.551948531947446419e+00,3.461494849983071109e+00,3.091499170681155650e+00,2.952880121344036990e+00,2.670226240831785613e+00,2.407934856117854849e+00,2.155951606674544330e+00
8.259646394665143276e+00,7.659703296556019225e+00,7.376913172714349543e+00,6.861467365644657868e+00,6.472846061967219455e+00,6.009417567697450835e+00,5.592604293960756756e+00,5.136186281175636026e+00,4.980502430968824612e+00,4.572924613388007486e+00,4.252231707902254243e+00,3.834592177099127586e+00,3.428379951201576681e+00,3.153686936666388885e+00
1.144360897391664089e+01,1.066619815984669550e+01,9.805381856875051483e+00,9.305648991979776241e+00,8.789326762421955763e+00,8.073287704128640385e+00,7.699508065766935694e+00,7.204871786805300715e+00,6.605552641153633608e+00,6.119071672722609101e+00,5.675673568660033474e+00,5.223129154920114203e+00,4.688784078983987413e+00,4.145172115088591624e+00
1.455055777945788442e+01,1.364529717320289670e+01,1.274882675331866544e+01,1.192951048770072298e+01,1.119295801262911638e+01,1.032610931389275066e+01,9.802287868163672258e+00,9.156170224301607874e+00,8.576344041247363492e+00,7.848279256236145862e+00,7.266032631830155353e+00,6.621148688988586883e+00,5.920041740498616534e+00,5.332185460643579233e+00
1.797662019677083123e+01,1.677134590061959329e+01,1.579089901054399014e+01,1.466386272012524294e+01,1.372041491119688672e+01,1.293902555817287947e+01,1.206013833932543200e+01,1.128302044654818559e+01,1.044145908642328813e+01,9.689466688177938991e+00,8.887051162598602616e+00,7.999166321585282624e+00,7.426209916494763696e+00,6.564301361386704059e+00
2.159676382642345871e+01,2.005890587293588467e+01,1.879614647934088012e+01,1.758889477602186702e+01,1.639566020130315138e+01,1.531239458418011168e+01,1.421888467076557561e+01,1.336876117229506278e+01,1.252492380027707597e+01,1.152895294953526495e+01,1.045653693111728799e+01,9.721317411183294510e+00,8.802138104691337617e+00,7.890420568466316453e+00
2.539727878402693406e+01,2.354178334217572655e+01,2.178148658310724528e+01,2.026986751627991623e+01,1.893295771913038195e+01,1.769128379771687065e+01,1.657546091454087289e+01,1.533716703949448146e+01,1.432260126595621408e+01,1.331042262431633105e+01,1.234386388311021676e+01,1.127678892769983321e+01,1.025491822223835214e+01,9.173815922684569912e+00
2.906665225725468815e+01,2.670333185161246803e+01,2.445473839486476209e+01,2.283091674809364235e+01,2.121167375510533049e+01,1.988644991572503429e+01,1.878712154272458434e+01,1.738129989752309612e+01,1.623099832127412512e+01,1.499040620002857160e+01,1.386754312896475483e+01,1.273167983441536677e+01,1.164947919401237897e+01,1.059233743540282191e+01
3.275936048422569513e+01,2.945448055380991548e+01,2.692835399279934805e+01,2.483612567439944385e+01,2.326401091913879071e+01,2.172852549423824797e+01,2.039095207656361808e+01,1.915868541714540640e+01,1.791847421430019693e+01,1.679818249845380507e+01,1.550301628245497376e+01,1.427185788178759651e+01,1.299523023227919793e+01,1.189332137112306675e+01
3.682535793759024045e+01,3.136679309684030770e+01,2.812244470696113652e+01,2.603098767491950483e+01,2.469229133576651236e+01,2.315499521435868502e+01,2.176411124109008810e+01,2.069740520027205832e+01,1.938112601918385991e+01,1.827762233900206468e+01,1.696740757032264568e+01,1.575395550152485313e+01,1.447332727289730769e+01,1.313690781306002719e+01
4.056023582587933163e+01,3.246532981925797401e+01,2.864355149909076914e+01,2.655251401751171869e+01,2.520890223608028791e+01,2.417889393884785676e+01,2.295682445383104664e+01,2.202453836604847481e+01,2.068790959548503139e+01,1.959084772305222799e+01,1.837985033915221322e+01,1.713890322728145321e+01,1.575517458615524014e+01,1.433807389290905299e+01
