1.139300409704446793e-03
2.946319989860057831e-02
1.452862024307250977e-01
4.060456752777099609e-01
5.063665509223937988e-01
5.880925655364990234e-01
6.550199985504150391e-01
7.101997733116149902e-01
7.558082342147827148e-01
7.931632995605468750e-01
8.243362307548522949e-01
