9.930444373928981605e-03,-2.174623608965919885e-02,-1.477321369842687915e-02,1.739707989572014668e-02,2.096335831484053003e-02,1.843859498972255651e-02,1.565439950360847376e-01,2.621180236261899665e-03,8.797783250484858542e-02,-7.315197842294729469e-03,-6.258439017561290285e-02,-1.196752304792880750e-02,4.135310514082890521e-02,5.626975029512371052e-02
7.078378834123433272e-01,6.014783592072192597e-01,5.884401287536311642e-01,5.013452767012038791e-01,3.927135579568696855e-01,3.462258937470652498e-01,2.517363884563028620e-01,3.194895290239752050e-01,3.370301936869601889e-01,2.962890452209321346e-01,2.836829320516764952e-01,3.856030951147948471e-01,2.995590031860562164e-01,2.836300309691175414e-01
2.381325864096239808e+00,1.716292024617482870e+00,1.553721507170391369e+00,1.387782422648042857e+00,1.252908094057247901e+00,1.174202902946319682e+00,1.110745191634476825e+00,1.013995713128679199e+00,9.277969329343549454e-01,9.580869097074784513e-01,9.509449977187500735e-01,7.648440558401525813e-01,6.967117900652741724e-01,7.706458650991843129e-01
4.628861633737657577e+00,3.402956709535498447e+00,2.947904679705048991e+00,2.749891256477254853e+00,2.534304541199361438e+00,2.282968223832360088e+00,2.219094922718645169e+00,2.071884148547586957e+00,1.933492367531042255e+00,1.936235311818401694e+00,1.776916677347795126e+00,1.660467284908462293e+00,1.564901972703691690e+00,1.416793674082972299e+00
7.491363062364331249e+00,5.631185485132372825e+00,4.893445516798444750e+00,4.533428348726920021e+00,4.153904915762796080e+00,3.910986299599583660e+00,3.698409994987794658e+00,3.447069984575967805e+00,3.300742499764031113e+00,2.991706560226747857e+00,2.835179715767421893e+00,2.632848669950682563e+00,2.576533787448298529e+00,2.368340796769419221e+00
1.062405123723103628e+01,7.952610476317866883e+00,7.077479744066950573e+00,6.484673228914861198e+00,5.994004037171207777e+00,5.574043090334368955e+00,5.327860683433859990e+00,4.896063305286658007e+00,4.540263201972072338e+00,4.307560011126887467e+00,4.161495854978792153e+00,3.903308727743748374e+00,3.589713853732223736e+00,3.427897308466798520e+00
1.417032165561311530e+01,1.081963821664955105e+01,9.671121549561668473e+00,8.579079828120006468e+00,8.093595654467556244e+00,7.687345442316595445e+00,7.121187960308783538e+00,6.654015802029345394e+00,6.094687004241039929e+00,5.922546820468276962e+00,5.562745370917221877e+00,5.237976132170462762e+00,4.910247882556162402e+00,4.717627233855125723e+00
1.796121654111689736e+01,1.383876323837225364e+01,1.236382154592807758e+01,1.128784199180181602e+01,1.038565871274538210e+01,9.835053837474527327e+00,9.145384687322266615e+00,8.582149353579715978e+00,7.976690072907832274e+00,7.688281897792559327e+00,7.175492603177479722e+00,6.802528261998608272e+00,6.409745293466217575e+00,5.907030020725589914e+00
2.182015066043499019e+01,1.695609235235057000e+01,1.519138998357252390e+01,1.400317042801718692e+01,1.291290660021391368e+01,1.211466693307646736e+01,1.130051182402619325e+01,1.051702058388094230e+01,9.974713916215860010e+00,9.429872831448060211e+00,8.833636336712247683e+00,8.440813410744919310e+00,7.876650051450384993e+00,7.426631754281398656e+00
2.556258611307686834e+01,2.027554042054139316e+01,1.821104785304736851e+01,1.668722390940861189e+01,1.541764691277737143e+01,1.432125555811935058e+01,1.353590144462874001e+01,1.271021166567054550e+01,1.194706958976068378e+01,1.131572726961830355e+01,1.055711610393188593e+01,9.998441261606661357e+00,9.402869306321237630e+00,8.863913708136673009e+00
2.944893125671280742e+01,2.355673787029679644e+01,2.118355795559150323e+01,1.958082573365816970e+01,1.811419987754694461e+01,1.692735244435122866e+01,1.576199799346518304e+01,1.484402981645654940e+01,1.407609818503275889e+01,1.324579765302886791e+01,1.242476192556362058e+01,1.179765765436285818e+01,1.117554913438616460e+01,1.052610373171828329e+01
3.319130150697999682e+01,2.695402274863128866e+01,2.432954769252626548e+01,2.238757988324695702e+01,2.075144304884346624e+01,1.943043170343307224e+01,1.828096688594225228e+01,1.724941671826283240e+01,1.622391572274058902e+01,1.530259562993504474e+01,1.436062199180840793e+01,1.360683521150233233e+01,1.277428673927597558e+01,1.214577526760857218e+01
3.656459201884270982e+01,3.009924094937309746e+01,2.713210635098008794e+01,2.512853547845030988e+01,2.349901969914045452e+01,2.198187334803044379e+01,2.053592938520644040e+01,1.942675543031097263e+01,1.829218394397140912e+01,1.719786359795878639e+01,1.635470926957584936e+01,1.550375192695251414e+01,1.466378656164829586e+01,1.374242882898232310e+01
4.000179339076343155e+01,3.251361608899189548e+01,2.975747189347784882e+01,2.774167256874078191e+01,2.583572234855284933e+01,2.426682137201260403e+01,2.295527020167127574e+01,2.152691163142622699e+01,2.047777637894741076e+01,1.932819810661625581e+01,1.829648197223288264e+01,1.728694489365849662e+01,1.639869377865006328e+01,1.545777886481266528e+01
4.292783128243632262e+01,3.433120646769920370e+01,3.187539308865655485e+01,2.999556485422916197e+01,2.826344818104595902e+01,2.668041761013436641e+01,2.526823590836290023e+01,2.383430958251506837e+01,2.255860595263632362e+01,2.135022494127848347e+01,2.018308317520915907e+01,1.910829065752459499e+01,1.814842965938047215e+01,1.715310888827349345e+01
