5.784990215301513139e-01
8.677485322952268598e-01
1.156998043060302628e+00
1.446247553825378285e+00
1.735497064590453720e+00
2.024746575355529821e+00
2.313996086120605256e+00
2.603245596885680690e+00
2.892495107650756569e+00
3.181744618415832004e+00
3.470994129180907439e+00
