8.264281272888183150e-01
1.239642190933227361e+00
1.652856254577636630e+00
2.066070318222045898e+00
2.479284381866454723e+00
2.892498445510863991e+00
3.305712509155273260e+00
3.718926572799682084e+00
4.132140636444091797e+00
4.545354700088500621e+00
4.958568763732909446e+00
