6.611421203613281339e-01
9.917131805419922008e-01
1.322284240722656268e+00
1.652855300903320446e+00
1.983426361083984402e+00
2.313997421264648580e+00
2.644568481445312536e+00
2.975139541625976491e+00
3.305710601806640891e+00
3.636281661987304847e+00
3.966852722167968803e+00
