2.600446764080555084e-02,1.566867289346199854e+01,2.763538764341976162e+01,3.741300922404094820e+01,4.440408362051003621e+01,5.118662694211304398e+01,5.648660455604917274e+01,6.146093988141683440e+01,6.542841811100416294e+01,6.843259773673622703e+01,7.133905012826579650e+01
-1.556014855052634260e-01,1.088216403231895235e+01,1.936981913062694360e+01,2.606710106454579545e+01,3.282537265076466326e+01,3.697741798763593124e+01,4.137048432785061181e+01,4.556510303735983314e+01,4.833228491756561596e+01,5.150606080031959522e+01,5.345545292326643505e+01
-9.499130127417210190e-02,8.642300857957764038e+00,1.570436888739356007e+01,2.117913636995012538e+01,2.635615719287930503e+01,3.019024477280123264e+01,3.461934460975344052e+01,3.739791884245924081e+01,4.026521503355395737e+01,4.201382303255347495e+01,4.446824352920689449e+01
2.066079266678455539e-01,6.406131689619510183e+00,1.305600402592701492e+01,1.810474880244542462e+01,2.227833191720711881e+01,2.587705074238747471e+01,2.913660628272982578e+01,3.158649001818713131e+01,3.385610096438698946e+01,3.604960229226774970e+01,3.800175388818759359e+01
-8.924655508613099641e-04,6.120296911657074901e+00,1.104690148690647966e+01,1.589853582323524961e+01,1.916995013463458264e+01,2.224874596545640770e+01,2.477575694162625908e+01,2.718466558515001452e+01,2.978822947770260043e+01,3.108680886635162466e+01,3.301538870801443437e+01
-6.591701930944715571e-02,5.347930089769514339e+00,9.432731819443562316e+00,1.347963632045568971e+01,1.608130426714325978e+01,1.914092581141733262e+01,2.118181138774177796e+01,2.388096881913366332e+01,2.514095452508278328e+01,2.660732028903429836e+01,2.840152871170613480e+01
2.369782278412224663e-01,4.786665588924920556e+00,8.210207603091445705e+00,1.145847558809307642e+01,1.459716287023545789e+01,1.659038460457981046e+01,1.865222199360210453e+01,2.023856616027493871e+01,2.220771009449881106e+01,2.340438157672683062e+01,2.442293640323979176e+01
-5.552252716791716836e-02,4.308731437618062543e+00,7.167475384906396130e+00,9.677697441311883253e+00,1.200388273805457118e+01,1.408748758005901003e+01,1.613772557128773144e+01,1.797997620277932285e+01,1.924680479520726095e+01,2.012111109539115361e+01,2.183109337769485592e+01
-5.312083160246228175e-01,3.083072710672662975e+00,5.907164864080572286e+00,8.785813691889876154e+00,1.070542636712400508e+01,1.229017389470802257e+01,1.395431868586407553e+01,1.537993601510594388e+01,1.672866059419168039e+01,1.766965847085634067e+01,1.910074187638315379e+01
3.774536512811677014e-02,2.573588432570883544e+00,5.426577142086930650e+00,7.303698466538710576e+00,8.778940045109152379e+00,1.001091203835674470e+01,1.203314877685207662e+01,1.301683287826015345e+01,1.435531144698795103e+01,1.567140043926894499e+01,1.636750202991370529e+01
-1.216082656871453338e-01,2.412381158494425470e+00,4.548894258234936316e+00,6.100235534408549043e+00,7.793188727779776670e+00,9.352803421812405205e+00,1.048587130462532713e+01,1.162118927044479832e+01,1.218990447664685206e+01,1.261887243053583241e+01,1.431074418957193295e+01
-2.175783754617910404e-01,2.356727908706057750e+00,3.649447192469357226e+00,5.293379373692408407e+00,6.664630802074711369e+00,7.775160577179973664e+00,8.855539771317545217e+00,9.970448196255276230e+00,1.088185540349377867e+01,1.185438024532299295e+01,1.266166845503608940e+01
-1.041809836233253961e-01,1.335435081207581032e+00,3.515108754707052530e+00,4.831259278082367103e+00,5.608637631657420464e+00,6.837413032093476062e+00,7.899590841966553256e+00,8.093780901572989350e+00,9.286150296447603480e+00,9.551304594091082123e+00,1.078030193561172467e+01
2.868867367355254494e-01,1.321332165258093383e+00,2.955331275269934554e+00,3.590144655215232738e+00,4.750537625435735656e+00,5.441475392810069422e+00,6.714194529271299672e+00,6.394610316026538399e+00,8.064364386164458054e+00,8.456199161008781218e+00,8.508965576685213250e+00
