-1.365484131527816558e-01,1.748832358193831382e+01,3.148342538230944854e+01,4.185526471764428180e+01,5.020252367005296890e+01,5.684304748173408939e+01,6.269140556288152055e+01,6.678963796015585785e+01,7.068060507891797783e+01,7.378257508470879600e+01,7.670134526425354693e+01
2.530518323126340619e-01,1.181594577561193660e+01,2.065425470238117001e+01,2.821317111475282147e+01,3.443790401945706492e+01,3.908771905515753531e+01,4.336610176820895646e+01,4.687781752568850635e+01,4.990894094599306641e+01,5.225975275958955280e+01,5.474421483211975215e+01
9.062960222351312822e-02,9.848166981626715000e+00,1.668017752547669019e+01,2.269084849614388943e+01,2.763839967558131505e+01,3.144657895112533552e+01,3.479417856100204176e+01,3.776918024641143745e+01,3.993165415840388732e+01,4.233845097706200278e+01,4.454372179954406619e+01
-6.129049490960269964e-01,7.444157852430343780e+00,1.314394600982788930e+01,1.829583370668296283e+01,2.285602478573495233e+01,2.555968517663571760e+01,2.924813000901475135e+01,3.166173988663301131e+01,3.347208560680814315e+01,3.591700127404876497e+01,3.722521574823326773e+01
1.191224555433745280e-01,5.902996829190487738e+00,1.087254205752183900e+01,1.487816960489958262e+01,1.875819201670378789e+01,2.228496521815957010e+01,2.428072311445598075e+01,2.721640681587813759e+01,2.827026086907734737e+01,3.008714708146401762e+01,3.173426912608604411e+01
-6.369358455564411159e-01,5.275282707706341334e+00,9.519281585494987041e+00,1.277283058875001664e+01,1.601239217763883360e+01,1.904774804384824449e+01,2.066381661447569229e+01,2.277642908628555318e+01,2.444658417753725743e+01,2.632962793905752008e+01,2.717342251800513964e+01
-1.429029069840881405e-01,4.421639540600940776e+00,8.035459752052853233e+00,1.163594527336206852e+01,1.334971206591093562e+01,1.556635543536998334e+01,1.762408605021503760e+01,1.892606345335397933e+01,2.062321603229053579e+01,2.193515553519670291e+01,2.340127052035497712e+01
9.757711116669121054e-02,4.008742548938970529e+00,6.475678798134875791e+00,9.122551835181036850e+00,1.129791188139494018e+01,1.327649911990603826e+01,1.517848137543749232e+01,1.636631222354339954e+01,1.754828926507254749e+01,1.896401098372530925e+01,2.011597280343040239e+01
-1.583651707663724650e-01,2.922141291804780661e+00,5.829230106560679303e+00,8.161981816743224982e+00,9.668349922463615798e+00,1.105258480799497001e+01,1.263217587176430712e+01,1.454305915120850301e+01,1.490731312123166852e+01,1.611217642935237748e+01,1.710635169547669676e+01
2.594803925224931085e-01,3.084241955156197257e+00,4.895933442439703853e+00,6.552698904235320754e+00,7.829079629563040044e+00,9.721154135742393620e+00,1.066485667112051416e+01,1.251441708001960151e+01,1.269238902365306032e+01,1.379828769168406311e+01,1.469504981185670900e+01
1.917813855412675572e-01,2.340091124331344918e+00,4.154387717503271737e+00,5.094323336979911687e+00,6.364988076373379045e+00,8.340143718371173520e+00,8.613022973749584921e+00,1.040128642300580708e+01,1.049789879842322193e+01,1.200414293896113804e+01,1.279455961111167817e+01
8.696054627034266460e-02,1.414681050471311430e+00,3.539008727346670824e+00,4.793600411152009855e+00,5.285698655650272748e+00,6.767610376178756937e+00,8.423208210552669328e+00,8.632118667222055564e+00,9.277352451283160661e+00,1.017263376300799926e+01,1.093302209792992308e+01
1.779003622166319687e-01,1.643567777207766145e+00,2.799849806545728903e+00,3.534110590483063863e+00,3.820370019267360640e+00,5.918874354657766013e+00,6.817435880596289799e+00,7.876723941333796830e+00,7.785397993143150508e+00,8.213242338194593373e+00,8.861741685693690584e+00
-8.438278945495092387e-02,5.651548205812262360e-01,2.453837676810244339e+00,3.123997085241447813e+00,3.271386252287367125e+00,4.704355436205109875e+00,5.222377472170602886e+00,5.484374789858392774e+00,6.698313378543730323e+00,7.032404755705945476e+00,7.706379002100138820e+00
