1.087510154182957933e-02,2.869253551052164397e-03,4.725046036933022719e-02,-7.293780095076751735e-02,-8.546210283200128544e-02,6.900925920608758091e-02,9.556995889392627674e-03,-3.040771031228572951e-02,-3.007695919361452752e-02,-3.989072823322725725e-02,1.212391956405545201e-02
6.719485081219112033e-03,5.728608902026977034e-02,2.065456304589985415e-01,3.021061109784506371e-01,2.895258058502436782e-01,4.529006287042003365e-01,5.610773188911344356e-01,5.332241910355084435e-01,5.149477128649326829e-01,8.045873006313764009e-01,6.467312110961187521e-01
9.116044760067998354e-02,2.285352873037882482e-01,4.988051627812239985e-01,7.714140358679455467e-01,1.059380070442650368e+00,1.350797478746301739e+00,1.477396423452037588e+00,1.699892869947616791e+00,2.075010350792882985e+00,2.200257611374711875e+00,2.522746752778659562e+00
-1.391643087830685133e-01,5.814500925968357770e-01,1.075207926789645274e+00,1.621198864078832180e+00,2.081611879719380553e+00,2.519773124568136513e+00,3.086116818835593634e+00,3.387645057353305678e+00,3.971765060108500833e+00,4.226038202359838181e+00,4.739699616177039942e+00
1.183179788659671772e-02,1.040276325251388023e+00,1.906522578967351222e+00,2.818571037150041647e+00,3.689382898889792539e+00,4.344476161701093631e+00,5.043966838157631472e+00,5.827749340351784824e+00,6.442303146388028701e+00,7.021616943130570831e+00,7.687572544458253887e+00
7.729182458717787085e-02,1.459675434142426731e+00,2.845329877443003586e+00,4.057806168148614390e+00,5.226117332972624041e+00,6.415444634365174537e+00,7.443029740741646805e+00,8.339729713969756375e+00,9.236574377863160379e+00,1.023260848053459959e+01,1.091946856695712498e+01
-4.908263250382738363e-02,2.120526898712293828e+00,4.027857826651892736e+00,5.727958213423867129e+00,7.444906728385214834e+00,8.795939359147819658e+00,1.026641291222682995e+01,1.139456622293015897e+01,1.251667981489613624e+01,1.365832572036076442e+01,1.459369261745199253e+01
1.035935899899032009e-01,2.753393172794249555e+00,5.393113730437582021e+00,7.692811178620917900e+00,9.497200775164117204e+00,1.143342522397238170e+01,1.305019748848222960e+01,1.469275758236451246e+01,1.616388087912039495e+01,1.736498966728304794e+01,1.856620920368478167e+01
-8.286955823040287328e-02,3.513600826314033920e+00,6.726795611269309916e+00,9.380701316879058282e+00,1.199919719247697358e+01,1.426846265569208327e+01,1.620033316344136054e+01,1.806510053707498642e+01,1.972508102240070471e+01,2.115814242717465277e+01,2.253921187100769075e+01
-1.159909257377744751e-02,4.608690350982369566e+00,8.373833149862697667e+00,1.160403706022890091e+01,1.479372342269615892e+01,1.716648505350913823e+01,1.953574743812821524e+01,2.153670056972280022e+01,2.333068160507853861e+01,2.526273987403921950e+01,2.655557339186918142e+01
5.707912134114145886e-02,5.515986803789507675e+00,9.967689162380576562e+00,1.394956298622931357e+01,1.737816566442554844e+01,2.023908825476007323e+01,2.287343215143762265e+01,2.507886423678353793e+01,2.720829248282593582e+01,2.893921819238994786e+01,3.076402598016376544e+01
7.146051011903686856e-02,6.576427143407448384e+00,1.205969971910633198e+01,1.653318847571327765e+01,2.007748563849789392e+01,2.347169141843564688e+01,2.625846413494868870e+01,2.856882066563087719e+01,3.098323586532387708e+01,3.296499180810828733e+01,3.460996903586177353e+01
-2.019388997538396069e-02,7.564680041449999948e+00,1.377628466532352292e+01,1.884863390022980667e+01,2.313511458284901323e+01,2.652362959011882282e+01,2.963907878065225177e+01,3.219875323430607494e+01,3.454317112397029632e+01,3.670151250111018726e+01,3.859882443138879182e+01
-2.238276415431617039e-02,8.929759528114489697e+00,1.584967188412630357e+01,2.136389455927931635e+01,2.595342792931518616e+01,2.971078122825795376e+01,3.288240861952691318e+01,3.570353782885201355e+01,3.800942611034139418e+01,4.019868850374875535e+01,4.270733064702400128e+01
2.854826317474357111e-02,1.013898075086816419e+01,1.793482485438705609e+01,2.399320945619462009e+01,2.868213732907327795e+01,3.261921486664908088e+01,3.614219783580878698e+01,3.896502361729638864e+01,4.163378510389802756e+01,4.390943186464072312e+01,4.650291478193653205e+01
